Timestamp,Temperature (°C),Humidity (%),MQ2 (%),MQ5 (%),MQ135 (%)
5/10/2024 14:00,23.4,31.3,49.7,23.6,32.8
5/10/2024 15:00,28.1,53.6,4.8,37.5,59.4
5/10/2024 16:00,33.7,69.7,37.1,48.8,66.6
5/10/2024 17:00,27.1,62.8,27.9,47.7,27.1
5/10/2024 18:00,27.6,65.9,12.6,57.2,20.7
5/10/2024 19:00,20.1,63.3,39,53.1,22.8
5/10/2024 20:00,28.8,38,48,52,46.4
5/10/2024 21:00,23.6,60.8,45.4,58.7,23.5
5/10/2024 22:00,20.3,68.5,25.4,5.1,38.2
5/10/2024 23:00,29.5,45.7,4.2,58.2,45.2
5/11/2024 0:00,24,64.9,46.6,32.4,36.4
5/11/2024 1:00,24.7,45,13.6,6.3,11.4
5/11/2024 2:00,20.1,54.5,9.8,6.3,44.4
5/11/2024 3:00,33.4,33,36.1,22.3,47.7
5/11/2024 4:00,25.7,63.3,35.3,44.3,6.6
5/11/2024 5:00,32.2,59.2,27,17.2,14.3
5/11/2024 6:00,26.3,46.1,15.6,35.8,67
5/11/2024 7:00,28.1,60.6,17.1,33.4,23.7
5/11/2024 8:00,25.4,37.1,32.6,59.4,11.3
5/11/2024 9:00,30.1,50.5,40.1,2.6,27.2
5/11/2024 10:00,27.9,53.2,7.6,40.6,30.5
5/11/2024 11:00,30.3,48.1,32.5,6.1,26.7
5/11/2024 12:00,25.4,59.1,1,21.8,25.4
5/11/2024 13:00,25.6,40.7,44.9,50.5,34
5/11/2024 14:00,32.1,59.3,2.7,44,51.7
5/11/2024 15:00,31.8,39.2,7.9,18.5,35.8
5/11/2024 16:00,25.4,33.1,29.4,45.8,43
5/11/2024 17:00,26.8,70,43.3,8.2,62.4
5/11/2024 18:00,20.7,54.8,40.9,24.9,26.6
5/11/2024 19:00,26.8,30.3,30.2,33.4,26
5/11/2024 20:00,31.5,50.5,9.2,38.1,36.8
5/11/2024 21:00,31.5,64.9,44.3,16.9,14.5
5/11/2024 22:00,21.2,55.5,16.2,19.9,64.4
5/11/2024 23:00,20.6,39.4,26,53.5,66.6
5/12/2024 0:00,31.9,43.4,27.6,9.8,14
5/12/2024 1:00,27.3,55.9,2.3,22.6,40.2
5/12/2024 2:00,21.2,40.8,47.5,27.2,41.4
5/12/2024 3:00,28.5,43.7,27.2,38.8,65.5
5/12/2024 4:00,27.1,53.2,43.1,28.6,59
5/12/2024 5:00,28.4,36.6,13.2,23.9,32.8
5/12/2024 6:00,34.7,45.2,37.5,11.8,49.2
5/12/2024 7:00,31.2,50.9,30.2,5.4,65.1
5/12/2024 8:00,31.1,45.4,21.3,26.7,52.5
5/12/2024 9:00,28.6,38.2,47,8,27.6
5/12/2024 10:00,24.8,42.8,0.5,34.7,20.4
5/12/2024 11:00,30.3,50,33.4,57.5,7.4
5/12/2024 12:00,28.2,42.7,14.9,59.5,13.7
5/12/2024 13:00,29.6,69.1,21.1,36.3,60.9
5/12/2024 14:00,30.8,47,35.4,21.3,24
5/12/2024 15:00,21.8,49.9,7.4,1.6,36.4
5/12/2024 16:00,22.8,42.6,5.6,18.5,8.8
5/12/2024 17:00,34.5,49.9,8.4,14.2,44.8
5/12/2024 18:00,32.9,35.9,37.9,30.9,69.3
5/12/2024 19:00,25.8,69.2,37.3,36.2,59
5/12/2024 20:00,23.9,55.9,43.2,5.4,14
5/12/2024 21:00,25.5,49.2,10.2,58.6,32.1
5/12/2024 22:00,28.2,37.4,49.1,20.8,46.4
5/12/2024 23:00,20.7,69.7,19,33.6,22
5/13/2024 0:00,32.5,48.7,11.7,56.4,18.8
5/13/2024 1:00,24.6,46,25.7,4.9,25.8
5/13/2024 2:00,32.1,58.1,2.6,28.6,31.6
5/13/2024 3:00,31.3,64.1,6.4,53.8,26.9
5/13/2024 4:00,34,33.7,43.6,10,59.5
5/13/2024 5:00,21.5,35.3,42.4,31.7,18.1
5/13/2024 6:00,29.7,40.1,37.4,14.4,17.8
5/13/2024 7:00,31.8,68.8,40.1,1.7,17.6
5/13/2024 8:00,31.3,38.2,0,53.8,55.6
5/13/2024 9:00,26.3,49,18.6,11.4,64
5/13/2024 10:00,27.7,42.1,38.7,38.7,22.1
5/13/2024 11:00,29.3,34.4,13.1,18.5,43.7
5/13/2024 12:00,22.2,42.1,25.9,21.4,12.1
5/13/2024 13:00,22.2,48.6,8.5,37.7,59.4
5/13/2024 14:00,32.8,44.5,22,0.4,60.7
5/13/2024 15:00,34,62.4,21.1,9.5,33.8
5/13/2024 16:00,24,64.6,32.1,49.5,19.2
5/13/2024 17:00,30.5,32.7,16.2,22.5,50.2
5/13/2024 18:00,33.3,68.9,11.7,40.8,41.7
5/13/2024 19:00,28.1,30.5,28.4,24.5,29.7
5/13/2024 20:00,30.6,36.5,11.9,11.1,28.4
5/13/2024 21:00,31,59.2,11.5,24.1,61.2
5/13/2024 22:00,26.2,30.4,28.8,24.1,55.9
5/13/2024 23:00,30.4,34.7,17.7,9.6,1.9
5/14/2024 0:00,22.7,43.8,32.3,59.6,66.1
5/14/2024 1:00,28.9,39.9,46.6,54.6,34.3
5/14/2024 2:00,26,37,19.7,34.8,40.9
5/14/2024 3:00,20.4,41.1,48.2,51.5,67.4
5/14/2024 4:00,32.8,61.6,25.9,28,69.3
5/14/2024 5:00,29.1,62.7,16.6,33.6,48.3
5/14/2024 6:00,25.4,53.4,49.7,11.2,46.2
5/14/2024 7:00,29.1,52.6,46.8,35.7,66.7
5/14/2024 8:00,34.2,56.2,20.7,7.5,40.7
5/14/2024 9:00,20.3,31.9,47.1,4.3,28.2
5/14/2024 10:00,32.3,49.5,28.9,55.6,23.2
5/14/2024 11:00,21.7,60.8,27.3,12.3,35.1
5/14/2024 12:00,33.8,46.5,10.8,41.2,24.4
5/14/2024 13:00,32.1,46.4,18.3,17.5,48.8
5/14/2024 14:00,28.1,59.1,25,5.9,62.4
5/14/2024 15:00,22,61.1,2.2,7.9,1.1
5/14/2024 16:00,32.1,60.3,28.5,12.3,60.8
5/14/2024 17:00,28.7,34.4,26.2,11.1,54.5
5/14/2024 18:00,28.9,41.6,9.9,3.5,24.4
5/14/2024 19:00,29,46.7,16.7,10.6,8.1
5/14/2024 20:00,26.2,48.1,46.7,5.6,27.9
5/14/2024 21:00,27.5,50.3,7,10.9,59
5/14/2024 22:00,25.7,36.6,40.4,10.6,48.7
5/14/2024 23:00,28.2,64.5,37.8,44.5,23.3
5/15/2024 0:00,22.4,57,47.1,27.1,31.2
5/15/2024 1:00,28.3,30.1,31,0.9,31.5
5/15/2024 2:00,33.5,58.5,49.9,8.1,67.8
5/15/2024 3:00,22.9,58.9,26.5,51,62.7
5/15/2024 4:00,21.5,55.7,49.3,49.5,20
5/15/2024 5:00,32.5,57.1,12.7,42.9,2.5
5/15/2024 6:00,33.8,48.9,16.8,50,45.2
5/15/2024 7:00,33.2,65.4,39.5,40.2,1.1
5/15/2024 8:00,27.2,66.6,45.8,45.2,39.2
5/15/2024 9:00,32.7,34.4,20.7,24.9,17
5/15/2024 10:00,24.8,61.4,40.1,10.5,28.5
5/15/2024 11:00,28.5,69.4,9.3,32.5,49.1
5/15/2024 12:00,23.4,64.2,27.5,2.7,56
5/15/2024 13:00,24.7,53.8,23.6,3.6,36.2
5/15/2024 14:00,21.9,59.4,18.5,22.1,24.6
5/15/2024 15:00,27.2,59.8,17.2,24.9,20.4
5/15/2024 16:00,31.6,42.7,27.6,21.7,6
5/15/2024 17:00,28.2,55.3,34.8,2,28.4
5/15/2024 18:00,33.4,43.5,6.3,48.7,39.8
5/15/2024 19:00,22.5,65.5,6.4,59.9,66.8
5/15/2024 20:00,27.5,35.6,32.3,17.7,34.8
5/15/2024 21:00,22.2,48.9,20.2,17.6,22.7
5/15/2024 22:00,30.8,59.7,46.9,57,3.5
5/15/2024 23:00,25.4,35.7,34.6,51.3,61.6
5/16/2024 0:00,25.6,63.6,4.1,8.1,19
5/16/2024 1:00,26.1,63.6,6.1,38.6,12.1
5/16/2024 2:00,27,34.8,40.4,5.3,40.8
5/16/2024 3:00,21.5,56.3,30.2,42.7,42.3
5/16/2024 4:00,31.7,35.4,27.4,49.9,67.1
5/16/2024 5:00,23.3,55.5,6.1,1.3,42.7
5/16/2024 6:00,33.9,31,3.1,44,57.1
5/16/2024 7:00,33.8,67.8,43.3,6.2,3
5/16/2024 8:00,33,67.9,12.2,36,19.5
5/16/2024 9:00,32.9,66.7,1.9,17.9,45.6
5/16/2024 10:00,22,44.8,14.5,27.8,68.7
5/16/2024 11:00,28,62.9,18.6,20.1,51.8
5/16/2024 12:00,26.5,36.2,44,43.2,40.2
5/16/2024 13:00,24,62.4,16.2,46,23.3
5/16/2024 14:00,34.1,66.1,5.9,58.3,49.9
5/16/2024 15:00,26.8,56,0.5,6,34.5
5/16/2024 16:00,22.5,68.5,44.4,23.1,3.1
5/16/2024 17:00,27,58,45.3,43.9,34.4
5/16/2024 18:00,26.6,45.7,33,25.5,21.1
5/16/2024 19:00,28.7,48.9,46,12.7,12.2
5/16/2024 20:00,28.4,47.4,19,26.5,39.4
5/16/2024 21:00,31.4,65.5,18,54.3,64.7
5/16/2024 22:00,29.4,61,28.4,38.7,60.9
5/16/2024 23:00,31.3,61.8,36.1,27,17.9
5/17/2024 0:00,21.5,37.8,45.4,24.2,45
5/17/2024 1:00,28.1,32,29,37.2,7
5/17/2024 2:00,32.3,36,26.4,15.5,52.2
5/17/2024 3:00,23.8,59.6,21.1,39.7,13
5/17/2024 4:00,29.8,65.5,45.2,41.9,24.8
5/17/2024 5:00,33.9,62.8,9.2,23.5,12.5
5/17/2024 6:00,33.9,40.5,23.9,36.9,28.9
5/17/2024 7:00,31.7,32.4,36.5,43.4,25.4
5/17/2024 8:00,33.5,65.8,28.7,3.2,1.7
5/17/2024 9:00,27.2,32.9,17.8,49.1,4.8
5/17/2024 10:00,33,60.3,4.3,19.4,46
5/17/2024 11:00,22.7,31.9,0.6,14.7,15
5/17/2024 12:00,26.2,37.1,21.4,28.7,56.9
5/17/2024 13:00,29.8,48.7,34.9,16.8,53.7
5/17/2024 14:00,30.5,63.8,17.2,29.1,67.2
5/17/2024 15:00,27,37.2,48.2,10.4,42.7
5/17/2024 16:00,27.8,58.6,26.4,43.6,27.6
5/17/2024 17:00,31.6,65.6,31,52.7,12.5
5/17/2024 18:00,26.2,54.9,21.1,37.2,40.2
5/17/2024 19:00,30.2,39.5,48.3,12.2,67
5/17/2024 20:00,24.9,41.6,37.5,6.9,67
5/17/2024 21:00,33.7,43,16.2,55.4,49.7
5/17/2024 22:00,34.8,62.8,32.7,6.2,64.1
5/17/2024 23:00,20.9,65.1,26.6,39,19.2
5/18/2024 0:00,20.2,45.7,39.5,21.9,2.2
5/18/2024 1:00,31.5,63.4,21.9,35.7,49.2
5/18/2024 2:00,20.1,51.7,10.5,26.4,8.4
5/18/2024 3:00,25.2,69.5,13,56.5,15.9
5/18/2024 4:00,34.4,48.1,42.2,11.1,32.3
5/18/2024 5:00,22.9,49.8,2.9,3.4,22.8
5/18/2024 6:00,20.9,43.5,9.5,50.1,8.5
5/18/2024 7:00,23.5,44.9,46.5,29.9,39.6
5/18/2024 8:00,27.3,34.1,20.4,47.8,68.7
5/18/2024 9:00,32.3,47.1,6.4,42.8,19.2
5/18/2024 10:00,29.8,58.9,47.9,17.5,62.7
5/18/2024 11:00,25.5,63.4,27.1,36.9,30.9
5/18/2024 12:00,26.5,56.4,11.9,9.6,33.8
5/18/2024 13:00,30.4,38.2,9.5,24.4,16.4
5/18/2024 14:00,24.4,38.2,5.1,30.7,4.5
5/18/2024 15:00,21.8,40.7,1.6,5.5,51.5
5/18/2024 16:00,22.2,62.3,10.3,7.6,51
5/18/2024 17:00,34.4,41.3,14.1,37.5,35
5/18/2024 18:00,20.1,44.1,46.6,9.3,30.3
5/18/2024 19:00,30.6,49.3,48.5,47.5,21.6
5/18/2024 20:00,31.3,61.3,34.5,56.3,68.5
5/18/2024 21:00,29.2,54.8,27.4,7.5,30.9
5/18/2024 22:00,31.7,59.8,29.7,51.9,50.6
5/18/2024 23:00,26,55.4,46.7,47.9,69
5/19/2024 0:00,21.3,56.2,14,27.1,52.7
5/19/2024 1:00,29.1,55.3,4.5,45.2,7.6
5/19/2024 2:00,23.2,59.6,10.2,38.6,25.4
5/19/2024 3:00,24.1,50.9,2.5,2.8,25.6
5/19/2024 4:00,27.8,40.4,27.9,54.1,52.4
5/19/2024 5:00,31,48.1,17.6,8.4,4.7
5/19/2024 6:00,34.2,68.4,26.5,4.2,20.5
5/19/2024 7:00,34.9,56.6,32.2,34.7,33.2
5/19/2024 8:00,32.3,49.2,32.2,43,52.5
5/19/2024 9:00,27.7,65.6,3.3,41.8,48.8
5/19/2024 10:00,22.7,64,41.7,41,2.1
5/19/2024 11:00,27.6,56.5,44,8.1,9.5
5/19/2024 12:00,23.2,66.3,41.2,12.1,50.4
5/19/2024 13:00,25.2,40.8,18,27.1,63.7
5/19/2024 14:00,32.2,57.7,0.7,46.5,17.3
5/19/2024 15:00,27.8,59.9,18.6,45.7,69.6
5/19/2024 16:00,30.7,50.6,9.6,22.8,65.4
5/19/2024 17:00,22,39.8,39.1,19.6,6.4
5/19/2024 18:00,20.1,36.4,43.1,49.6,19.1
5/19/2024 19:00,27.5,33.2,15.6,56.5,61.5
5/19/2024 20:00,33.2,37,49.3,8.7,12.2
5/19/2024 21:00,30.4,46.6,38.4,45.7,39
5/19/2024 22:00,23.3,47.2,16.4,17.9,60.6
5/19/2024 23:00,30.2,45.9,15,58.6,45.3
5/20/2024 0:00,31,67,31.5,51.4,22.3
5/20/2024 1:00,22.7,54.4,48,39.5,34.7
5/20/2024 2:00,21,66.7,3.5,7.7,31.8
5/20/2024 3:00,30.1,49.5,23.3,5.4,13.7
5/20/2024 4:00,34.6,33.5,49.3,41.3,1.5
5/20/2024 5:00,33.3,50.3,7.8,58,62.5
5/20/2024 6:00,34.5,34.5,2.5,37.2,51.2
5/20/2024 7:00,34.2,48.8,43.9,21.1,35.4
5/20/2024 8:00,24.5,65.7,28.9,49.5,43.9
5/20/2024 9:00,30.8,50.7,4.3,46.1,2.9
5/20/2024 10:00,33.2,68.5,40.9,46.2,59.2
5/20/2024 11:00,21.7,47.8,17.7,55.2,52.7
5/20/2024 12:00,21.2,65.2,28.5,18.8,63
5/20/2024 13:00,31.2,64.3,20.2,15.1,65.5
5/20/2024 14:00,31.5,63.5,39.7,43.4,24.2
5/20/2024 15:00,21.9,39.8,22.3,14.1,63.3
5/20/2024 16:00,33.2,61.6,46.5,6.5,39.5
5/20/2024 17:00,25.9,51.4,10.1,35.1,59.4
5/20/2024 18:00,27.8,31,23.8,49.3,56.1
5/20/2024 19:00,23,44.1,26.4,5,18.4
5/20/2024 20:00,23.1,47.6,46,33.7,63.2
5/20/2024 21:00,27.2,40.6,43.5,47.5,22.3
5/20/2024 22:00,23.3,50.2,6.5,4.2,31.7
5/20/2024 23:00,34.8,65.5,28.7,0.1,55.8
5/21/2024 0:00,23.9,30.8,29.2,44,42.1
5/21/2024 1:00,30.1,30.2,32.3,56.8,4.7
5/21/2024 2:00,31.4,67.4,16.7,14.3,65.3
5/21/2024 3:00,28.9,45.5,14.3,43.5,63.2
5/21/2024 4:00,34.7,32.6,45.5,48.3,22.9
5/21/2024 5:00,27.2,63.4,24.7,14.2,53.7
5/21/2024 6:00,31.3,41.5,15.3,30.3,11.6
5/21/2024 7:00,30.5,31.6,9.7,23.9,28
5/21/2024 8:00,27.5,58.3,36.5,54.1,51.8
5/21/2024 9:00,22,42.7,8.2,45.1,53.3
5/21/2024 10:00,26.8,30.8,20.9,55.2,15.7
5/21/2024 11:00,28.2,37.6,16.7,39.1,25.3
5/21/2024 12:00,28.3,46.9,43.7,26.5,17.6
5/21/2024 13:00,32.9,51.1,7.2,55.9,15.6
5/21/2024 14:00,28.6,42.9,18.3,59.3,1.1
5/21/2024 15:00,21.3,37.5,42.7,28.2,55.8
5/21/2024 16:00,21,46.9,26.3,13.6,20.2
5/21/2024 17:00,32.3,50.4,34.3,11.2,45.4
5/21/2024 18:00,32.9,38.8,13,33.8,13.8
5/21/2024 19:00,28.1,63.7,26.2,21.4,54
5/21/2024 20:00,33.8,52.6,16.7,11.9,55.2
5/21/2024 21:00,27.3,58.9,17.2,36.6,8.6
5/21/2024 22:00,23,51.3,19.4,30.6,25.5
5/21/2024 23:00,26,66.1,19.8,38.4,59
5/22/2024 0:00,29,62.7,35.2,12.8,65.1
5/22/2024 1:00,25.6,62.9,42.1,37.6,66.7
5/22/2024 2:00,23.5,32.5,12.5,11.3,15.4
5/22/2024 3:00,20.3,37.5,3.7,32.5,8.9
5/22/2024 4:00,29.8,37.2,8.9,4.8,41.5
5/22/2024 5:00,21.5,69.4,41,32.7,51.8
5/22/2024 6:00,29.7,57.4,23,51.2,18.3
5/22/2024 7:00,29.6,33.6,7.8,14.8,59.8
5/22/2024 8:00,27.8,49.3,39.4,55.1,11.9
5/22/2024 9:00,23.1,34,46,28.9,21.6
5/22/2024 10:00,28.9,37.4,22.3,18.9,4.4
5/22/2024 11:00,26.6,43.2,2.7,1.3,48.1
5/22/2024 12:00,22.7,68.7,26,8.5,32.1
5/22/2024 13:00,23.4,31.7,48.5,14.6,51
5/22/2024 14:00,25.9,47.8,10.3,22.6,0.8
5/22/2024 15:00,26,54.4,25.1,50.6,59.5
5/22/2024 16:00,21.4,39.8,0.9,26.5,25.3
5/22/2024 17:00,20.1,45.4,44,49.8,40.9
5/22/2024 18:00,24.6,56,0.7,38.4,27.5
5/22/2024 19:00,30.5,35.7,24.5,40.3,40
5/22/2024 20:00,20.7,52.5,4,5.5,40
5/22/2024 21:00,32.6,56.3,12.4,17.6,36.9
5/22/2024 22:00,30.4,47.9,23.8,50.7,1.1
5/22/2024 23:00,26,47.9,11.1,17.2,40.5
5/23/2024 0:00,22.9,44.5,42.2,49.6,7.5
5/23/2024 1:00,25.9,61.8,3.5,28.9,46.6
5/23/2024 2:00,21.3,48.8,4.9,18.8,8.6
5/23/2024 3:00,21.4,65.2,34,45.5,25.3
5/23/2024 4:00,22,36.8,14.2,32.6,29.8
5/23/2024 5:00,29.8,57.9,37.7,45.4,4.8
5/23/2024 6:00,30.4,34,42.1,59.4,9.2
5/23/2024 7:00,29.9,32.8,6.7,46.4,25.6
5/23/2024 8:00,29.3,44.5,39.5,41,31.3
5/23/2024 9:00,20.8,69.5,45.9,37.3,16.8
5/23/2024 10:00,30.6,52.8,30.4,57.9,23
5/23/2024 11:00,28.8,51.4,3.4,59.9,63.4
5/23/2024 12:00,28.1,36.5,23.9,45.4,20
5/23/2024 13:00,29.9,30.8,31.2,33.6,19.8
5/23/2024 14:00,25.4,50.9,4.9,12.3,19.3
5/23/2024 15:00,22.5,48.4,7.6,17.2,42.1
5/23/2024 16:00,31.9,56.6,21,4.6,7.3
5/23/2024 17:00,24.5,36.8,43.3,38.7,26.2
5/23/2024 18:00,27.9,41.1,23.8,27.6,65.3
5/23/2024 19:00,32.5,59.4,16.8,9.4,46.4
5/23/2024 20:00,22.1,64.8,7.3,20.7,57.9
5/23/2024 21:00,22.8,64.6,48.8,28,55.1
5/23/2024 22:00,24.2,63.8,48.9,19.6,37.4
5/23/2024 23:00,29.1,30.4,1.6,28,41.1
5/24/2024 0:00,29.4,66.4,20.4,33.8,6.4
5/24/2024 1:00,27.1,67.9,49.3,21.2,44.5
5/24/2024 2:00,29.5,42.8,13.9,5.7,61
5/24/2024 3:00,25.3,65.6,48.7,2.9,44.9
5/24/2024 4:00,25.3,68,14.8,47.2,38.5
5/24/2024 5:00,30,50,38.4,20.3,16.5
5/24/2024 6:00,29.8,31.3,40.3,0.1,62.4
5/24/2024 7:00,34.8,45.7,27.8,56.3,6.3
5/24/2024 8:00,22.3,46.4,26.1,55.8,2.5
5/24/2024 9:00,30.6,49,47.2,33,64.1
5/24/2024 10:00,31.9,69.2,13,25.4,1.7
5/24/2024 11:00,25.7,34.3,40.3,16,33.2
5/24/2024 12:00,20.2,46,30.5,16.4,65.4
5/24/2024 13:00,20.5,66.7,0.9,8.4,18.3
5/24/2024 14:00,33.8,39.4,34.4,27.3,39.7
5/24/2024 15:00,26.2,35.1,28.7,42.9,51.2
5/24/2024 16:00,26.6,55.5,29.6,43.4,11.4
5/24/2024 17:00,23.7,42.7,44.2,45.2,37.5
5/24/2024 18:00,32.3,33.9,8.7,52.3,63.1
5/24/2024 19:00,25.3,64.6,36,20.9,7.3
5/24/2024 20:00,27.6,31.3,13.6,18,31.3
5/24/2024 21:00,21,58.7,39.9,44.8,13.4
5/24/2024 22:00,24,65.5,9.2,44.1,7.3
5/24/2024 23:00,30,43.8,16.2,19.6,38.7
5/25/2024 0:00,30.5,61.8,22.2,56.6,10
5/25/2024 1:00,28.5,66.1,14.5,23.7,65.1
5/25/2024 2:00,27.4,57.6,44.7,43,64.4
5/25/2024 3:00,20.4,44.3,47.7,30.2,19.9
5/25/2024 4:00,28,52.2,47.3,13.5,52.3
5/25/2024 5:00,22.2,67.5,39.2,52.6,67.8
5/25/2024 6:00,20.3,64.6,26.3,40.1,44.5
5/25/2024 7:00,34.8,55.3,34.3,23.5,33.9
5/25/2024 8:00,22,58.3,45.8,45.1,29.2
5/25/2024 9:00,21.4,44.9,40.5,40.7,24
5/25/2024 10:00,30.4,55.6,12.3,43.9,7.8
5/25/2024 11:00,27,42.1,13.8,43.7,61.3
5/25/2024 12:00,27.4,56,22.3,7.7,12.4
5/25/2024 13:00,24.1,44.6,23.3,12.7,45
5/25/2024 14:00,30.4,31.3,18.9,57.7,53.1
5/25/2024 15:00,23.9,41.9,40.1,3.6,2.9
5/25/2024 16:00,31.8,32.9,22.1,13.1,37.8
5/25/2024 17:00,26.4,68,45.2,28,24
5/25/2024 18:00,31.3,46,24.6,44.8,32.4
5/25/2024 19:00,28.2,34.3,43.2,15.3,22.3
5/25/2024 20:00,31.1,37.9,17.5,3.9,2.7
5/25/2024 21:00,33.2,60.7,22.5,15.6,26.4
5/25/2024 22:00,33.5,30.6,17.3,6.7,64.2
5/25/2024 23:00,32.5,47.4,30,5.2,10.1
5/26/2024 0:00,21.8,45.2,29.2,56.7,27.8
5/26/2024 1:00,28.1,41,8.1,7.4,18.5
5/26/2024 2:00,29.1,67.3,2.5,46.7,7
5/26/2024 3:00,27.6,40.7,23.8,33.2,58.5
5/26/2024 4:00,28.8,57.2,41.2,24.8,63.8
5/26/2024 5:00,21.5,44.1,47.6,13.7,58.4
5/26/2024 6:00,27.8,34.3,45.9,8.8,43.4
5/26/2024 7:00,30.1,34.1,48.9,51.3,7
5/26/2024 8:00,32.7,63,8.3,47,5.4
5/26/2024 9:00,23.8,32.4,24.3,45.1,5.7
5/26/2024 10:00,28,52.5,38.7,48.2,28
5/26/2024 11:00,26.4,35.5,19.1,55.2,17.2
5/26/2024 12:00,23.9,39,43.2,53.9,67.5
5/26/2024 13:00,22.6,59.3,3.4,8.8,66.9
5/26/2024 14:00,28.4,46.5,31.9,15.9,27.3
5/26/2024 15:00,21,38.1,39.9,32.7,9
5/26/2024 16:00,22.9,31.9,46.6,17.4,42.2
5/26/2024 17:00,32.4,67.5,13,6.6,41.1
5/26/2024 18:00,32.5,44.1,34.3,30.7,10.7
5/26/2024 19:00,25.6,33,45,59.6,68.9
5/26/2024 20:00,29.6,45.2,41.5,1.6,62.1
5/26/2024 21:00,32.6,43.2,31.9,50.1,33.2
5/26/2024 22:00,20.6,38.3,12.3,11,49.9
5/26/2024 23:00,35,56.2,13.6,40.8,65.5
5/27/2024 0:00,21.9,33.9,7.4,51.3,49.7
5/27/2024 1:00,34.4,33,30.7,37.3,59.7
5/27/2024 2:00,26.6,58.9,31.9,28.7,64.7
5/27/2024 3:00,31,39.8,49.1,19.3,46.4
5/27/2024 4:00,26.6,60,26.1,34.7,26.9
5/27/2024 5:00,23.6,39.6,46.8,4.9,21.1
5/27/2024 6:00,23.5,60,33.8,57.7,55.7
5/27/2024 7:00,31.7,43.6,44.2,19.3,13.1
5/27/2024 8:00,27.9,61,37.8,19.6,12.3
5/27/2024 9:00,24.8,56.2,40.7,4.8,19.5
5/27/2024 10:00,32.1,44.3,37.5,2.8,23.6
5/27/2024 11:00,30.2,60.9,26.7,18.2,56
5/27/2024 12:00,32.9,69.7,12.1,50.4,42.2
5/27/2024 13:00,31.6,40.4,14.9,36.7,58.9
5/27/2024 14:00,25.8,69.9,17,43.9,56.6
5/27/2024 15:00,26.5,51.5,8.4,55.1,59.7
5/27/2024 16:00,25.6,39.1,34.8,46.2,57.4
5/27/2024 17:00,20.1,66.4,41.2,37.5,68.7
5/27/2024 18:00,32.6,35,48,19.1,4.8
5/27/2024 19:00,22.5,64.2,3.6,6.4,59.6
5/27/2024 20:00,30.3,67.2,25.2,0.8,27.5
5/27/2024 21:00,32.8,67.3,29.9,45,66.9
5/27/2024 22:00,29.7,59.3,34.5,14.5,9.8
5/27/2024 23:00,24,40.9,26.9,34.3,45.5
5/28/2024 0:00,26.6,65.3,33.8,14.1,58.4
5/28/2024 1:00,30.9,65.7,45.5,55.2,52.3
5/28/2024 2:00,28.4,55.4,43.7,14.6,17.2
5/28/2024 3:00,26.6,64.8,36.3,20.2,14.1
5/28/2024 4:00,31.8,34.2,37.7,5.5,65.4
5/28/2024 5:00,29.8,53.8,14.2,22.8,26.7
5/28/2024 6:00,21.6,34.9,5.8,35.1,68.3
5/28/2024 7:00,22.3,52.7,40.2,7,29.8
5/28/2024 8:00,31.2,52.2,21.5,44.4,6.4
5/28/2024 9:00,31.5,46.1,8.6,24.9,52.8
5/28/2024 10:00,31.7,43.5,40.3,50.4,31.8
5/28/2024 11:00,20.4,47.2,19.5,51.5,44.6
5/28/2024 12:00,24,60.6,38.8,57.6,42
5/28/2024 13:00,24.4,53.9,43.9,37.6,9.9
5/28/2024 14:00,28.5,67.2,45.3,31,46.3
5/28/2024 15:00,24.2,53.3,5,1.4,13
5/28/2024 16:00,27.1,44.7,25.2,1.3,11.9
5/28/2024 17:00,25.3,58.7,12,26.5,41.7
5/28/2024 18:00,33.3,40.4,2.5,35.1,11.9
5/28/2024 19:00,28.5,45,7.6,57.7,32
5/28/2024 20:00,30.9,36,27,53.9,30.5
5/28/2024 21:00,20.3,43.4,46.8,22.8,57.8
5/28/2024 22:00,21.1,39.2,13.3,57,30.9
5/28/2024 23:00,26,46.5,1,56.4,47.2
5/29/2024 0:00,32.8,68.8,35.4,28.6,21.7
5/29/2024 1:00,21.4,57.4,48,38.1,54.1
5/29/2024 2:00,20.6,53.8,30.9,2.2,58.9
5/29/2024 3:00,25.4,42.1,19.5,10.6,12.4
5/29/2024 4:00,21.4,37.8,0.6,48.4,13.4
5/29/2024 5:00,21.2,53.6,7.7,56.6,8.4
5/29/2024 6:00,21.6,58.6,47.8,59.3,65.1
5/29/2024 7:00,26.1,45,36.4,9.9,16.5
5/29/2024 8:00,21.2,62.6,10.1,28.8,30
5/29/2024 9:00,25.8,62.9,43.4,8.1,5.8
5/29/2024 10:00,22,41.8,33.3,56.1,64.3
5/29/2024 11:00,27.4,64,32.3,52.2,28.2
5/29/2024 12:00,24.5,33.7,12.9,49.9,45.3
5/29/2024 13:00,29,44.8,4.7,50.3,8.2
5/29/2024 14:00,23.2,64.8,26.5,8.5,16.1
5/29/2024 15:00,26.7,62.5,21.2,29.6,69.3
5/29/2024 16:00,22.5,65.1,25.6,17.5,66.6
5/29/2024 17:00,32.4,68.2,4.1,1.8,3.8
5/29/2024 18:00,21.5,49.3,5.8,7.7,18.7
5/29/2024 19:00,34.6,36.7,20.4,13.1,69.1
5/29/2024 20:00,32.6,46.3,27.9,35.2,0.8
5/29/2024 21:00,26.6,40.6,5.5,39.4,61.7
